num__MSSubClass,num__LotArea,num__OverallCond,num__YearBuilt,num__YearRemodAdd,num__BsmtFinSF2,num__TotalBsmtSF,cat__MSZoning_C (all),cat__MSZoning_FV,cat__MSZoning_RH,cat__MSZoning_RL,cat__MSZoning_RM,cat__LotConfig_Corner,cat__LotConfig_CulDSac,cat__LotConfig_FR2,cat__LotConfig_FR3,cat__LotConfig_Inside,cat__BldgType_1Fam,cat__BldgType_2fmCon,cat__BldgType_Duplex,cat__BldgType_Twnhs,cat__BldgType_TwnhsE,cat__Exterior1st_AsbShng,cat__Exterior1st_AsphShn,cat__Exterior1st_BrkComm,cat__Exterior1st_BrkFace,cat__Exterior1st_CBlock,cat__Exterior1st_CemntBd,cat__Exterior1st_HdBoard,cat__Exterior1st_ImStucc,cat__Exterior1st_MetalSd,cat__Exterior1st_Plywood,cat__Exterior1st_Stone,cat__Exterior1st_Stucco,cat__Exterior1st_VinylSd,cat__Exterior1st_Wd Sdng,cat__Exterior1st_WdShing,SalePrice
-0.866764305,0.196504433,-0.524174055,1.012128432,0.825219588,-0.285504061,0.981250216,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,221000
-0.161108607,0.100174987,1.268608656,-1.98829291,0.728718138,-0.285504061,-1.13912708,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,112000
-0.866764305,-0.2435798,-0.524174055,0.751222229,0.487464514,-0.285504061,-0.162936248,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123600
-0.161108607,3.246038042,2.165000012,-2.053519461,0.583965964,-0.285504061,-0.351363781,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,240000
-0.866764305,-0.491841981,1.268608656,-0.55330879,0.728718138,-0.285504061,-0.519359413,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,117000
0.074109959,0.183672904,-0.524174055,1.109968259,1.018222487,-0.285504061,0.073165721,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,281213
0.074109959,-0.041808664,-0.524174055,1.109968259,0.969971762,-0.285504061,-0.072127799,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,275500
-0.866764305,-0.268684964,1.268608656,-0.129336209,0.921721037,-0.285504061,-0.448982864,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,130000
0.074109959,0.114773175,-0.524174055,1.109968259,1.018222487,-0.285504061,0.257052831,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,345000
-0.866764305,-0.324474218,-0.524174055,0.033730168,-0.622302156,-0.285504061,-0.380876527,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,123000
1.485421355,-0.248972761,-0.524174055,0.685995678,0.34271234,-0.285504061,1.165137326,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,179200
1.485421355,-0.582406536,-0.524174055,1.077354983,0.921721037,-0.285504061,-0.485306244,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,141000
0.426937808,-0.17105377,0.372217301,-1.792613257,-1.683818102,-0.285504061,-0.560223215,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,144000
2.426295619,-0.746147997,0.372217301,0.196796546,-0.381048532,0.808395833,-0.691895467,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,127000
1.485421355,-0.28941997,-0.524174055,1.109968259,1.018222487,-0.285504061,0.681582332,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,194700
1.485421355,-0.696774507,-0.524174055,1.044741708,0.873470313,-0.285504061,0.479533532,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,215000
0.074109959,0.807861675,-0.524174055,1.109968259,1.018222487,-0.285504061,0.749688669,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,320000
0.074109959,-0.337863639,-0.524174055,-0.259789311,-1.056558679,-0.285504061,-0.639680608,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,140000
-0.161108607,-0.101317202,2.165000012,-1.499093778,0.439213789,-0.285504061,-0.816757085,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,125000
-0.866764305,-0.174401125,-0.524174055,1.142581534,1.018222487,-0.285504061,1.230973452,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,220000
3.131951317,14.31648569,0.372217301,-0.19456276,-0.96005723,0.643994693,0.992601272,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,228950
0.544547091,-0.101317202,0.372217301,-0.520695514,0.535715239,-0.285504061,-0.158395826,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165500
2.896732751,-0.85661072,-1.42056541,-0.031496382,-0.718803606,-0.285504061,-0.980212294,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,80000
-0.866764305,0.142295874,-0.524174055,1.24042136,1.162974661,-0.285504061,2.143598369,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,402861
0.074109959,-0.21289571,0.372217301,0.979515157,0.776968863,-0.285504061,-0.571574271,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,227000
-0.866764305,-0.147808247,-0.524174055,1.077354983,0.969971762,-0.285504061,1.812147529,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,216837
0.309328525,-0.380263472,-1.42056541,-2.575331868,-0.96005723,-0.285504061,-0.153855403,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,107500
-0.631545739,-0.351346042,-0.524174055,-1.531707054,-1.683818102,-0.285504061,0.188946494,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100000
-0.866764305,-0.198390504,-0.524174055,1.142581534,1.018222487,-0.285504061,0.404616561,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,194000
-0.866764305,0.120724029,0.372217301,-0.455468963,-1.346063028,-0.285504061,0.413697406,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,150000
-0.866764305,-0.088113745,-0.524174055,1.012128432,0.825219588,-0.285504061,1.623719996,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,230000
-0.866764305,-0.134046898,0.372217301,0.685995678,0.34271234,-0.285504061,0.21845924,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,173000
-0.866764305,-0.132745149,-0.524174055,1.207808085,1.162974661,-0.285504061,1.160596903,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,287090
0.074109959,0.325563574,-0.524174055,1.012128432,0.825219588,-0.285504061,-0.215151107,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,202900
-0.161108607,-0.474547312,1.268608656,-1.662160155,0.632216689,-0.285504061,-0.364985048,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79900
-0.866764305,0.398647496,-0.524174055,1.142581534,1.066473212,-0.285504061,2.075492032,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,440000
0.309328525,-0.072864683,-1.42056541,-1.499093778,-1.683818102,-0.285504061,-0.853080464,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,107000
-0.866764305,-0.130513578,1.268608656,0.196796546,0.197960165,-0.285504061,0.468182476,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,143500
2.426295619,-0.620436211,-0.524174055,1.142581534,1.066473212,-0.285504061,-0.99156335,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,171900
0.779765657,-0.080396232,-0.524174055,-0.19456276,-0.96005723,-0.285504061,-2.410445374,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,100000
0.074109959,0.093945187,0.372217301,-0.096722933,-0.815305055,-0.285504061,-0.803135817,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,179900
3.131951317,-0.324474218,0.372217301,-1.98829291,0.632216689,-0.285504061,0.345591069,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,133900
-0.866764305,0.132811701,-0.524174055,1.077354983,0.969971762,-0.285504061,1.471615843,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,240000
-0.631545739,-0.436052726,1.268608656,-1.62954688,-1.683818102,-0.285504061,-1.011995251,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,89000
-0.866764305,-0.002849169,0.372217301,-0.325015862,-1.153060129,-0.285504061,-0.026723574,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,136500
-0.866764305,0.261312949,1.268608656,-0.357629137,-0.477549982,6.543466377,1.226433029,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,235000
-0.866764305,-0.243393836,-0.524174055,0.751222229,0.487464514,-0.285504061,-0.162936248,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,138000
-0.866764305,-0.090438298,0.372217301,-0.683761892,0.535715239,6.220987218,0.036842341,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,142125
0.074109959,0.140901143,2.165000012,-0.161949484,1.066473212,-0.285504061,-0.521629624,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,187500
-0.866764305,0.362198517,0.372217301,-0.357629137,0.101458716,1.099259389,0.186676282,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,181900
3.131951317,-0.28449192,3.061391367,-2.314425665,0.535715239,-0.285504061,-1.593169328,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,140000
0.544547091,-0.019306999,2.165000012,-0.422855688,-1.297812303,-0.285504061,-1.075561166,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,145000
-0.866764305,0.144434462,0.372217301,0.001116893,-0.670552881,-0.285504061,0.958548103,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,175000
1.485421355,-0.696774507,-0.524174055,1.044741708,0.921721037,-0.285504061,0.708824867,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,234000
-0.631545739,-0.547631235,1.268608656,-1.792613257,0.24621089,-0.285504061,0.304727267,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,109900
-0.866764305,-0.147808247,-0.524174055,-0.422855688,-1.297812303,0.814718954,-0.448982864,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,129900
-0.866764305,-0.133860934,1.268608656,-0.55330879,0.969971762,2.673716462,-0.013102306,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,139400
0.074109959,-0.052966515,-0.524174055,0.751222229,0.439213789,-0.285504061,0.234350718,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,290000
1.485421355,-0.698076256,-0.524174055,1.109968259,1.018222487,-0.285504061,0.188946494,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,160200
-0.866764305,0.086134692,-0.524174055,-0.292402586,-1.104809404,3.950986859,0.068625298,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,139000
0.309328525,-0.101317202,1.268608656,-1.98829291,0.825219588,-0.285504061,-1.811109607,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,132000
-0.866764305,0.112541605,-0.524174055,-0.455468963,-1.346063028,-0.285504061,0.749688669,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,166000
0.074109959,-0.207223803,-0.524174055,1.109968259,1.018222487,-0.285504061,-0.757731592,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,163990
-0.866764305,-0.063473491,1.268608656,-0.390242413,1.018222487,-0.285504061,-0.01991294,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,145500
3.131951317,0.019187587,1.268608656,-1.857839808,0.487464514,-0.285504061,0.858658809,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,200000
-0.866764305,-0.079931321,1.268608656,-0.390242413,1.018222487,1.345861099,0.002789172,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,162000
-0.631545739,-0.352368845,0.372217301,-1.009894646,-1.442564478,0.504886036,-0.730489058,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,120500
2.426295619,-0.837735356,-0.524174055,0.001116893,-0.670552881,-0.285504061,-1.218584474,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,88000
-0.631545739,-0.452324592,-0.524174055,-1.466480503,-1.539065927,-0.285504061,-1.048318631,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,79900
0.074109959,0.158474758,-0.524174055,1.044741708,0.873470313,-0.285504061,-0.487576455,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,225000
-0.866764305,-0.003128115,-0.524174055,1.142581534,1.066473212,-0.285504061,1.308160634,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,248900
-0.161108607,0.198271092,-0.524174055,1.044741708,0.873470313,-0.285504061,0.845037541,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,239686
-0.866764305,2.399901022,-0.524174055,-0.227176035,-1.008307954,-0.285504061,1.276377677,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,190000
0.309328525,0.649141247,3.061391367,-2.901464623,0.053207991,-0.285504061,-0.33093188,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,168000
-0.866764305,1.357199863,-0.524174055,-0.259789311,-1.056558679,-0.285504061,0.005059383,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,132250
-0.866764305,-0.050177053,-0.524174055,-0.422855688,-1.297812303,-0.285504061,-0.340012725,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,114500
0.074109959,0.331979338,-0.524174055,0.946901881,0.728718138,-0.285504061,0.188946494,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,250000
0.779765657,0.075348769,0.372217301,0.16418327,-0.429299257,-0.285504061,1.403509506,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,136905
-0.161108607,0.317102203,3.061391367,-1.172961024,0.583965964,-0.285504061,-0.757731592,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,381000
-0.161108607,-0.482543772,1.268608656,-1.368640676,0.776968863,4.090095516,-0.308229767,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,130000
0.309328525,-0.078815536,0.372217301,-1.62954688,0.632216689,-0.285504061,-1.021076096,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,189000
2.426295619,-0.773763678,0.372217301,-0.031496382,-0.718803606,-0.285504061,-0.673733777,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,125000
1.485421355,-0.62926951,-0.524174055,1.142581534,1.066473212,-0.285504061,0.445480364,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,172500
-0.866764305,0.117841584,-0.524174055,1.142581534,1.018222487,-0.285504061,1.162867115,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,232000
-0.866764305,0.481680503,-0.524174055,-0.064109658,-0.76705433,4.716084473,0.077706143,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,138800
2.426295619,-0.837735356,-0.524174055,0.066343444,-0.574051431,-0.285504061,-1.313933346,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,100000
2.426295619,-0.681246498,-0.524174055,1.077354983,0.921721037,-0.285504061,-0.194719205,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,130000
0.426937808,0.715623442,3.061391367,-2.966691174,0.825219588,-0.285504061,0.926765146,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,295000
-0.161108607,0.134299414,1.268608656,0.555542576,0.969971762,-0.285504061,-1.141397292,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,164000
-0.866764305,19.01998472,-0.524174055,-0.19456276,-0.96005723,4.899454975,2.43872583,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,375000
-0.161108607,-0.413737025,-1.42056541,-1.140347748,-1.683818102,-0.285504061,-0.376336105,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,115000
0.544547091,-0.017633321,1.268608656,0.001116893,0.969971762,-0.285504061,-1.565926793,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,139000
0.074109959,0.295623341,0.372217301,0.849062055,0.583965964,-0.285504061,-0.607897651,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,177000
-0.866764305,-0.310526905,1.268608656,-0.651148616,-1.635567377,-0.285504061,-0.249204275,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139000
-0.866764305,1.023301178,3.061391367,0.555542576,1.066473212,-0.285504061,-0.412659484,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,222000
-0.866764305,-0.063752438,0.372217301,-0.227176035,-1.008307954,1.895972607,1.031194863,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167000
-0.866764305,0.129743292,-0.524174055,1.17519481,1.066473212,-0.285504061,1.526100913,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,318000
1.485421355,-0.359807413,-0.524174055,0.457702749,0.004957266,6.796391208,0.967628948,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,212000
2.426295619,-0.783061887,-0.524174055,1.044741708,0.921721037,-0.285504061,-0.676003988,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,173000
-0.161108607,-0.034370097,1.268608656,-2.118746012,0.487464514,-0.285504061,-0.694165678,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,135000
0.074109959,-0.238465785,-0.524174055,1.142581534,1.066473212,-0.285504061,0.068625298,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,241000
1.485421355,-0.362410911,-0.524174055,1.109968259,1.018222487,-0.285504061,0.6952036,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,202665
0.074109959,0.517850536,-0.524174055,1.142581534,1.018222487,-0.285504061,0.425048462,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,342643
-0.866764305,-0.291000666,0.372217301,-0.422855688,-0.96005723,-0.285504061,-0.07439801,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,139000
0.074109959,0.565364384,-0.524174055,0.88167533,0.632216689,-0.285504061,0.302457056,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,221000
0.074109959,0.253688418,-0.524174055,1.077354983,0.969971762,-0.285504061,0.125380579,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,309000
0.074109959,-0.261711308,-0.524174055,1.044741708,0.873470313,-0.285504061,-0.632869974,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,180000
-0.866764305,-0.200901021,-0.524174055,0.979515157,0.776968863,-0.285504061,0.890441766,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,189000
-0.866764305,-0.328844377,-0.524174055,0.653382402,0.294461615,-0.285504061,0.490884588,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,179200
0.309328525,0.454343768,1.268608656,-1.825226533,-0.429299257,-0.285504061,-0.503467934,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,177000
0.074109959,-0.207130821,-0.524174055,0.751222229,0.439213789,-0.285504061,-0.303689345,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,201000
-0.866764305,0.19018165,-0.524174055,0.033730168,-0.622302156,-0.285504061,-0.448982864,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,111250
2.426295619,-0.781946102,-0.524174055,0.914288606,0.680467413,-0.285504061,-0.721408213,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,179400
3.131951317,0.270611158,-0.524174055,-2.314425665,-1.683818102,-0.285504061,-0.907565534,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,90000
-0.866764305,-0.02693153,-0.524174055,0.555542576,0.149709441,-0.285504061,1.77809436,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,241500
-0.866764305,0.36098975,-0.524174055,1.077354983,0.921721037,-0.285504061,1.06297782,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,259000
0.426937808,-0.408158099,0.372217301,-1.857839808,0.776968863,-0.285504061,-0.725948635,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,128000
2.896732751,-0.852054598,2.165000012,-0.031496382,0.825219588,-0.285504061,-0.980212294,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,86000
-0.631545739,0.060471635,-0.524174055,-1.564320329,-1.683818102,-0.285504061,0.313808112,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,125000
0.074109959,0.142946749,1.268608656,0.196796546,0.487464514,-0.285504061,0.608935573,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,272000
0.544547091,0.130673113,0.372217301,-0.227176035,-1.008307954,-0.285504061,0.148082691,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,158000
-0.866764305,-0.064124366,0.372217301,-0.292402586,-1.104809404,-0.285504061,0.123110368,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,160000
2.426295619,-0.523269927,-0.524174055,0.425089474,-0.043293459,0.86530392,0.291105999,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,207500
